Edu_Level,Family_Status,Annual_Income,Kids_Count,Teens_Count,Last_Visit,Spent_Wines,Spent_Fruits,Spent_Meat,Spent_Fish,Spent_Sweets,Spent_Gold,Promo_Purchases,Web_Orders,Catalog_Orders,Store_Orders,Web_Visits,Campaign_1,Campaign_2,Campaign_3,Campaign_4,Campaign_5,Complaint_Flag,Contact_Cost,Total_Revenue,Next_Purchase,Reg_Days_Since,Age
2,3,-0.7554359910672572,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,-0.9791485639766173,-0.931197126429634
2,1,-0.7181771043917725,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,-1.5207486859147357,-1.5980568242697453
2,3,0.17002287448932296,0,1,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,3,11,0,0.9388115008684625,-0.8478396641996202
2,3,1.088092846907727,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,0.25311593364405577,-0.2643374285895229
4,3,0.016506828756787932,1,1,40,84,3,61,2,1,21,3,3,1,4,7,0,0,0,0,0,0,3,11,1,1.3313473690621447,1.236096891550727
2,2,-0.4586225816017927,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,1.515193282013616,-0.5977672775095785
4,3,-0.28462986924697126,1,1,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0,1.2021583491502998,-0.43105235304955075
0,3,-1.151056194944292,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,-0.8151778848577375,-0.09762250412949515
3,4,1.4855602740693057,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,-1.4561541759588132,-1.5980568242697453
2,5,0.966647741604723,0,1,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,-0.5418934196596042,-0.2643374285895229
3,5,0.298070820468995,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,-1.3021211137562292,1.236096891550727
3,3,-0.2905252627082821,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0,-0.7158017156947799,-0.8478396641996202
4,2,-0.6519914871327892,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,-1.5555303451217708,-0.3476948908195368
2,3,0.3004289778535194,0,1,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,3,11,0,0.06927002069258437,-0.43105235304955075
2,5,0.07722938140828989,1,1,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,3,11,0,0.8344665232473572,0.4858797314806021
2,5,1.3882469793346008,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,0.24317831672776,0.8193095804006577
2,3,-0.6010945902501387,1,0,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,0.7947160555821742,-1.6814142864997592
0,3,1.357944656943463,0,0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,3,11,0,1.0282500531151242,-1.9314866731898008
0,3,-0.21317770049588353,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,-0.31829703904294987,-0.7644822019696063
2,6,-0.21478910804197515,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0.5264003988421889,1.0693819670906994
2,3,-0.3845764397277282,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,-1.2474642207166025,0.15244988256054653
2,3,-0.13869922976798954,0,2,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,3,11,0,-0.5071117604525691,0.4025222692505882
0,4,-0.7951316403734171,0,0,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,-1.0934311585140184,0.7359521181706438
2,5,0.422817346110333,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,0.8493729486218008,-1.9314866731898008
4,4,-0.7252515765453456,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,-0.313328230584802,-1.6814142864997592
2,4,-0.8757020176779989,1,0,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,3,11,0,0.6208077595469985,-0.7644822019696063
1,5,-1.083455683254594,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,1.5102244735554682,-0.7644822019696063
4,6,0.19902821031897244,0,0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,0.019581936111105612,2.15302897608088
3,5,0.4086684018031869,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,0.8742169909125401,1.9863140516208522
2,3,1.505919032822366,0,0,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,-0.9841173724347652,-0.09762250412949515
4,5,0.03635465340986786,0,1,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1,1.629475876551017,-0.014265041899481263
4,4,0.45822900950127365,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,0.5413068242166325,1.319454353780741
2,6,0.5737001160968158,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0,0.9189362670358711,1.4861692782407687
2,3,-0.6183877444033172,1,0,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,3,11,1,1.1673766899432647,-0.18097996635950905
4,2,-0.4498580966559772,0,0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,3,11,0,0.5711196749655197,0.4858797314806021
2,5,-0.577395108535669,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,1.3860042621017712,0.23580734479056042
4,2,0.11645339923754487,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,-0.671082439571449,-0.5977672775095785
2,5,-1.1999486580500969,1,0,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,-0.631331971906266,-0.014265041899481263
2,5,0.3470025861978753,0,1,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,-0.8847412032718076,1.319454353780741
2,3,-1.3677315559590042,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,-0.6213943549899703,-0.5977672775095785
2,3,-0.45807234487873705,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,0.46677469734441435,-0.5144098152795646
2,3,-0.9817797973585192,0,0,2,9,1,2,3,2,0,1,0,0,3,6,0,0,0,0,0,0,3,11,0,1.6990391949650874,1.8195991271608243
2,2,-0.24945402159448307,2,1,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,-1.2077137530514195,0.569237193710616
4,4,0.006484659872559456,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,1.0978133715291944,-0.5144098152795646
2,3,0.8053497765032576,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,0.10405167989961948,-0.09762250412949515
2,2,3.9882334036419205,0,0,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,-1.0536806908488354,-0.5144098152795646
4,5,-0.7686416724205936,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,-1.585343195870658,-0.18097996635950905
2,4,0.1824425033811512,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,-1.6896881734917635,0.6525946559406299
3,4,-0.3534487622520068,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,3,11,0,0.5264003988421889,0.23580734479056042
0,3,-1.7666138775512976,0,0,24,3,18,14,15,22,50,3,3,1,3,9,0,0,0,0,0,0,3,11,1,1.2071271576084477,-2.264916522109856
4,2,-0.07223849414747835,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,1.3860042621017712,0.7359521181706438
0,3,-0.05258718260977545,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,-1.7095634073243549,-1.0145545886596479
0,3,-1.0833770780084433,1,0,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,3,11,0,1.1077509884454904,-0.2643374285895229
3,2,-0.3778556911818338,1,1,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,3,11,0,0.049394786859992865,-0.18097996635950905
2,3,-0.7399507575755474,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,0.4369618465955271,-0.2643374285895229
2,4,-0.710277277153616,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,0.8543417570799486,0.4858797314806021
2,4,1.3327123729290526,1,1,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,1.6692263442162,0.23580734479056042
4,3,0.22968425631778897,1,0,94,173,43,118,46,27,15,5,5,3,6,5,0,0,0,0,0,0,3,11,0,-0.9592733301440258,-1.0145545886596479
0,3,0.030695075687009424,0,1,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,3,11,0,1.6940703865069395,1.0693819670906994
2,5,-1.1796685045431874,1,0,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0.7301215456262518,-1.5146993620397313
2,3,0.027708076333278583,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0,-1.6598753227428762,0.8193095804006577
3,6,-0.03812381731802612,0,0,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,3,11,1,-0.5567998450340479,2.15302897608088
4,3,-0.5790065160817607,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,1.1375638391943774,-0.7644822019696063
4,3,0.10859287462246371,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,1.1375638391943774,-0.014265041899481263
1,3,-1.31549836989179,1,0,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1.0481252869477158,-0.3476948908195368
2,4,-0.871339426516629,1,0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0.9537179262429062,-1.6814142864997592
0,3,0.15280832558229523,1,1,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,3,11,1,0.521431590384041,-1.0145545886596479
0,5,-1.0038678715268974,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,-0.20401444450554876,-0.5977672775095785
2,3,-1.8528831352018131,0,1,12,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,3,11,0,-0.09966946688444339,-0.5977672775095785
2,2,1.149719359889963,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,1.440661155141398,-0.931197126429634
2,2,0.6403966674557795,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,1.5599125581369468,0.15244988256054653
2,5,-0.6780884288548586,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,1.1872519237758563,-1.2646269753496897
2,5,-1.1190638597609117,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,-0.8449907356066246,-1.2646269753496897
3,4,0.892365783992206,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,1.5350685158462076,0.9026670426306715
3,5,1.10534669843783,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,1.3363161775202925,-0.18097996635950905
3,4,0.724897307067902,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0,0.7649032048332869,-0.5977672775095785
3,3,-0.11177693296133658,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,-1.7195010242406508,0.23580734479056042
4,3,0.20810711624939118,0,1,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,-0.6213943549899703,1.236096891550727
2,5,0.8830903649464102,0,0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,0.5959637172562591,-0.014265041899481263
3,3,-0.6087979043729183,1,0,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,-0.4176732082059074,-1.0145545886596479
4,3,1.5737553602505163,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,0.34752329434886536,-1.1812695131196758
2,4,0.23192450583308707,0,1,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,0.9288738839521667,-0.18097996635950905
2,6,0.5123880240991828,0,1,29,245,19,125,37,67,14,1,4,2,10,2,0,0,0,0,0,0,3,11,0,-1.5207486859147357,0.9860245048606855
2,3,0.407607230980151,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,0.29783520976738664,1.236096891550727
2,3,1.0983508315304078,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,-0.6760512480295969,1.1527394293207132
2,3,0.4526873396476414,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,-0.14935755146592214,0.06909242033053263
0,5,-1.0737086327318934,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,-0.4176732082059074,-0.931197126429634
2,3,-1.2220760348415503,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,-0.20401444450554876,-1.3479844375797037
2,5,0.7612915360357277,0,1,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,-0.24376491217073176,-0.18097996635950905
0,3,-0.13614455926808816,0,1,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,0.024550744569253487,0.06909242033053263
2,3,0.3539984531052975,0,1,47,563,76,384,84,192,89,4,6,10,13,4,0,0,0,0,0,0,3,11,0,0.521431590384041,-0.5144098152795646
4,5,-0.46153097570937274,2,1,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,3,11,0,0.8642793739962444,0.06909242033053263
4,5,-0.07204198103210131,0,1,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,-1.3766532406284473,1.5695267404707827
0,5,-1.4909059766773258,1,0,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,3,11,1,1.2071271576084477,-0.931197126429634
2,4,0.30274783261496835,0,1,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,3,11,0,0.5164627819258931,-0.8478396641996202
2,5,0.9738008190044468,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,-1.1580256684699408,0.4858797314806021
2,3,0.4852299115540774,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,3,11,0,0.8642793739962444,-0.18097996635950905
0,4,-0.7324832591912203,1,0,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,3,11,0,1.236940008357335,-1.3479844375797037
2,5,0.5238250874141259,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,-0.8052402679414417,0.15244988256054653
3,4,-0.12026629954562423,1,1,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,-0.24873372062887963,1.4861692782407687
4,3,0.20657431394945036,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,-0.9195228624788427,0.23580734479056042
2,5,0.5650142363971512,0,0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,3,11,0,-0.020168531554077388,0.15244988256054653
3,4,0.7769339800197392,0,0,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,3,11,0,0.45186827196997076,0.569237193710616
2,2,-0.573425543605053,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0.8891234162869838,0.569237193710616
2,3,-1.0573980441556,1,0,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,3,11,1,1.515193282013616,-1.5146993620397313
4,2,0.5250434687294635,1,1,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,3,11,0,-1.6101872381613975,-0.18097996635950905
4,5,-0.2528733498020434,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,-1.3766532406284473,1.1527394293207132
3,6,1.2774921875081073,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,0.1835526152299855,1.319454353780741
2,2,0.9642109789740478,0,0,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,3,11,1,-1.0934311585140184,0.15244988256054653
3,3,-0.4632602911246906,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,0.5810572918818155,-0.8478396641996202
4,3,-0.5610059147132248,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,-0.37295393208257654,-1.2646269753496897
2,2,-0.4558320953634389,1,1,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,3,11,0,0.6903710779610688,-0.18097996635950905
4,4,-0.41067338144979765,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,0.8990610332032795,-1.5146993620397313
0,6,0.26470289347797554,0,1,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,1.5102244735554682,0.6525946559406299
4,3,-0.816040635849533,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,-1.6400000889102846,0.4025222692505882
2,3,0.09275391752307517,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,-0.313328230584802,-0.6811247397395924
1,5,-1.1718079799281063,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,0.8692481824543923,0.23580734479056042
2,5,-0.21687214706497168,2,1,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,-1.431310133668074,-0.6811247397395924
2,5,-0.8198136876647719,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0.10902048835776737,-0.2643374285895229
4,2,-0.608876509619069,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,1.5251308989299117,1.319454353780741
0,6,-0.9429488057600183,0,0,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,3,11,0,1.2667528591062223,1.402811816010755
4,5,0.3364694832136665,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,1.361160219811032,1.402811816010755
2,2,0.4890422659923918,0,1,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,3,11,0,-1.6052184297032495,-0.5977672775095785
4,4,0.005816515280277558,0,1,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,3,11,0,-1.4959046436239962,0.569237193710616
3,2,1.0352308188713062,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,1.6692263442162,-0.931197126429634
4,5,-0.8491727471021001,1,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,-1.590312004328806,0.23580734479056042
3,4,0.48766667418475257,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,1.1375638391943774,1.0693819670906994
2,3,-1.5259246138375124,1,0,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0.8493729486218008,-0.5977672775095785
4,5,-1.2030142626499785,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,-0.054950190761112516,-1.1812695131196758
4,2,0.5512976209438346,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,0.6208077595469985,-0.5977672775095785
2,3,0.6587116898089186,0,0,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,3,11,0,1.4704740058902852,-0.2643374285895229
2,4,-1.2682566169551521,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,0.6953398864192166,-0.5977672775095785
2,5,-0.5600233491363397,1,1,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1.0680005207803072,-0.09762250412949515
4,5,-0.011476638872900992,0,1,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,3,11,0,-1.6499377058265805,1.5695267404707827
4,3,-0.5393894720217516,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,-1.51081106899844,1.1527394293207132
0,5,0.24104271438658123,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,-0.3977979743733159,-1.0979120508896618
2,5,-0.5773165032895182,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,1.554943749678799,1.9029565893908382
3,3,0.0746354082853131,1,1,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,-1.6549065142847283,1.319454353780741
0,3,-1.0046539239884054,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0.7450279710006954,0.8193095804006577
2,3,-0.247606798309939,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,-0.7058640987784841,-0.5144098152795646
0,5,-1.7666138775512976,1,0,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,3,11,0,0.31771044359997813,-0.8478396641996202
0,4,0.8515696612399348,0,0,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,3,11,0,-0.8598971609810683,-1.0979120508896618
0,6,-0.22284614577243336,1,1,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,3,11,0,-0.010230914637781637,0.7359521181706438
2,2,1.9746814182427308,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,0.47671231426071015,-0.43105235304955075
1,5,-1.083455683254594,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,1.5102244735554682,-0.7644822019696063
2,3,-0.10890784147683195,0,1,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,0.7847784386658784,0.6525946559406299
3,5,-0.4098480263652141,1,0,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,3,11,0,1.554943749678799,-1.0145545886596479
2,5,1.022614676864101,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,-1.3567780067958557,0.7359521181706438
2,5,0.13618331602139858,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,0.3574609112651611,-0.5144098152795646
2,6,-0.3938125561504486,0,1,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,-1.073555924681427,-0.3476948908195368
4,3,-0.031403068772131726,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,-1.5157798774565878,-0.5977672775095785
0,5,0.25043604130160324,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,-0.46736129278738614,1.0693819670906994
2,2,0.12238809532193114,0,1,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,3,11,0,-1.3369027729632643,-0.7644822019696063
3,4,-0.6547033681249922,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0.322679252058126,0.3191648070205743
3,2,0.4477352091401403,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,0.39721137893034414,0.06909242033053263
4,5,0.6821360531618604,0,1,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,3,11,0,-0.9692109470603215,1.402811816010755
4,5,-0.29461273550812433,0,0,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,3,11,0,0.998437202366237,-1.0145545886596479
2,4,0.18307134535035768,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,1.5897254088858341,0.06909242033053263
4,5,0.5252792844679159,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,-1.1679632853862365,0.23580734479056042
2,4,-1.0357816014641268,1,0,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0.049394786859992865,-1.764771748729773
2,2,-0.48943583809291086,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,-1.5704367704962143,-0.43105235304955075
2,3,0.5727961557660816,0,0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,3,11,0,-1.1779009023025322,-0.7644822019696063
4,4,-0.4246651152646421,1,1,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,3,11,0,-1.5058422605402921,-0.2643374285895229
2,4,0.3045950558995124,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,-0.31829703904294987,-0.7644822019696063
3,5,0.5325895723599414,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,-1.4114348998354824,1.8195991271608243
3,2,0.4477352091401403,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,0.39721137893034414,0.06909242033053263
2,3,-0.4165687749111085,1,1,51,53,5,19,2,13,4,3,3,0,3,8,0,0,0,0,0,0,3,11,0,0.9835307769917934,-0.931197126429634
0,4,-1.1444140516445485,1,0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,3,11,0,1.3810354536436233,-1.5980568242697453
2,5,0.2938261371768512,0,1,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,3,11,0,1.1027821799873423,1.1527394293207132
4,4,0.20409824869569979,0,1,24,580,6,58,8,0,27,3,7,6,6,4,1,0,0,0,0,0,3,11,0,-0.909585245562547,-0.09762250412949515
2,6,1.303707037099403,0,0,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,3,11,1,-0.8996476286462513,0.4025222692505882
3,4,0.2667073272548212,1,0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,3,11,0,0.8891234162869838,0.15244988256054653
4,5,0.8100267886492309,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,-0.2586713375451754,1.8195991271608243
2,5,-0.8720468737319862,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,1.4307235382251022,-0.2643374285895229
4,3,0.7746544278813657,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,1.2617840506480744,-0.7644822019696063
2,4,-1.2682566169551521,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,0.6953398864192166,-0.5977672775095785
